State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Laripur,NA,21.20895941,82.65437364,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Ravidas Nagar 4,NA,21.20905981,81.34658965,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Balaji Nagar 32,NA,21.20953047,81.39393845,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,PATAN,sub_cen,Pahanda Jheet,NA,21.20986714,81.54115081,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK Adrash Nagar,NA,21.21003,81.364002,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Medanipur,NA,21.21025667,82.80574667,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Laxmi Nagar 4,NA,21.21030015,81.36415516,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,PATAN,sub_cen,Amleshwar,NA,21.210395,81.579875,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Khedigaon,NA,21.2104653,82.54635738,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Gadphuljhar,NA,21.21056667,82.84582167,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Contractor Colony 6,NA,21.2112334,81.35660105,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Baroli,NA,21.21167833,82.82404667,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Ganeshpur,NA,21.21179667,82.824135,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Inderpur,NA,21.21188667,82.82416833,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward No. 45  Rani Durgavati B @ Punaina,NA,21.21208186,81.66012272,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 62 Mahamaya Mandir A @ Kailash Puri,NA,21.21267091,81.61584183,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 63 Dr. Shyama Pd. Mukharjee A @ B.S.U.P. Bhwan Bhatagaon,NA,21.21271962,81.61577131,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Sukhipali,NA,21.21341187,82.60122644,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Bapu Nagar 33,NA,21.21348692,81.38590107,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Shardapara A 23,NA,21.21362,81.34028,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Shivaji Nagar 28,NA,21.21362,81.34028,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Kudaribahra,NA,21.21365167,82.82403167,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Bade Dabha,NA,21.21385667,82.85599833,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Chirko,NA,21.21431369,82.29879876,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Ambedkar Nagar 9,NA,21.21492214,81.36777535,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 53 Mureshwar Rao Gadre A @ Shiv Nagar,NA,21.21511828,81.63772156,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 51 Ravindra Nath Taigore @ Ishwari Nagar,NA,21.21521444,81.647893,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Sharda Para 23,NA,21.21529887,81.37925791,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Rewa,NA,21.21536714,81.89225236,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Pragati Nagar 21,NA,21.21536984,81.36818718,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Saldih,NA,21.21543,82.730635,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Shahid Veer Naarayn 28,NA,21.21555708,81.37379686,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Gautam Nagar 29,NA,21.21563462,81.38104903,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Charbhatha,NA,21.21611895,80.74237428,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Farid Nagar 8,NA,21.2163,81.343379,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Samdarha,NA,21.21723,83.18611167,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 54 Shahid Rajeev Pandey @ Sanjay Nagar,NA,21.21741154,81.63958735,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Patewa,NA,21.2174933,82.27381701,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Prem Nagar 20,NA,21.21827727,81.36326713,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Junwani 1,NA,21.218329,81.309682,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,PATAN,sub_cen,Batang,NA,21.21849333,81.472955,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Chhindoli,NA,21.21853601,82.35328039,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Jhalap,NA,21.21853601,82.37974786,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Mungaser,NA,21.21853601,82.35364514,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 69 Pt. Dindayal Upadhyay A @ Daganiya,NA,21.21944333,81.60146667,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Santoshi Para,NA,21.21946,81.374,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Pajhrapali,NA,21.2198688,82.93701057,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 67 Dr. Khubchand Baghel B,NA,21.22015833,81.601305,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 67 Dr. Khubchand Baghel A @ Changhora Bhata,NA,21.22015833,81.601305,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Toshgaon,NA,21.22018333,82.97895833,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Santoshi Para 24,NA,21.22101406,81.37419583,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Bhoring,NA,21.22138833,82.104275,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Kena,NA,21.22160333,83.003395,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Toresingha,NA,21.22171833,83.003355,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Khaparidih,NA,21.22174167,83.00322167,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Kohka,NA,21.22202833,81.34137833,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Gohirapali,NA,21.22212167,82.978585,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Bachhera Batha,NA,21.2222439,80.7186697,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Chimarkel,NA,21.223285,82.88062667,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,PATAN,sub_cen,Charoda,NA,21.22329833,81.44837333,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Sunder Nagar 22,NA,21.2235305,81.3568,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Karhidih,NA,21.22471343,81.29128332,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 55 Saheed Brigedier Usman @ Tikrapara,NA,21.22498011,81.63639148,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 68 Madhavrao Sapre A,NA,21.22551833,81.59005,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Dharseeva,sub_cen,SHC Doma N,NA,21.22564171,81.59020147,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 56 Dr. Vipin Bihari Sur @ Parshad Office Aadarsh Nagar,NA,21.22602065,81.63243259,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 46 Dr. Rajendra Prasad A @ Amleedeeh,NA,21.226155,81.65641667,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Purani Basti 7,NA,21.22775648,81.34223087,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 49 Pt. Motilal Nehru @ Santoshi Nagar,NA,21.22786603,81.63678225,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Ram Nagar 12,NA,21.22792113,81.36396317,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Rajnandgaon,sub_cen,Dumardihkala,NA,21.22799353,81.02199224,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 45 Rani Durgawati A @ B.S.U.P. Amrithome,NA,21.22833167,81.67083,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Achholi,NA,21.22981667,82.06610167,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Kotni,NA,21.23030167,81.241,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 42 Civil Lines @ Sindhi Nagar,NA,21.23049585,81.65481645,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Durugpali,NA,21.23144646,82.47651645,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Gadbeda,NA,21.23150282,82.47645038,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK  Ganiyari B 3,NA,21.2318,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,New Krishna Nagar 3,NA,21.2318,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Uriya Para B 6,NA,21.2318,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Steel Nagar 19,NA,21.2318,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK Dabara Para,NA,21.231831,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK Dadar Patharra,NA,21.231831,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK CHARODA Bhatapara,NA,21.231831,81.45811,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Dharseeva,sub_cen,SHC Serkhedi,NA,21.23223861,81.73748817,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Chikhali,NA,21.23227695,81.29733063,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Rajnandgaon,sub_cen,Sahaspur Dalli,NA,21.23334264,81.06166128,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 43 Mother Taresa @ Shyam Nagar,NA,21.2333876,81.65804544,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 47 L Arvind Dixit @ Rajendra Nagar,NA,21.23353754,81.6579777,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Rajnandgaon,sub_cen,Maharumkhurd,NA,21.23362997,81.06185969,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 61 Mahant Laxmi Narayan @ Khokhopara,NA,21.23370574,81.62183586,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 59 Kankalipara @ Dhobi Para,NA,21.23374335,81.62198277,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Kisdi,NA,21.23392841,83.02909161,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,CHHUIKHADAAN,sub_cen,Barbaspur,NA,21.2341387,81.1030573,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 44 Guru Ghasidas,NA,21.23448333,81.66335833,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 50 Saheed Pankaj Vikram @ Chhattisgarh Nagar,NA,21.23452827,81.63917279,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 57 Swami Vivekanand @ Nehru Nagar,NA,21.23456141,81.63853853,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 41 Maulana Abdul Rauf,NA,21.23470638,81.63889696,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 66 Pt. Sundarlal Sharma @ Vinoba Bhave Nagar Samu. Bhawan,NA,21.23498262,81.61685827,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 65 Kamred Sudhir Mukharji @ Ashwani Nagar,NA,21.23499267,81.61673738,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Bortalab,NA,21.23512616,80.82564948,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,SSK Hathkhoj,NA,21.2352,81.408666,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 48 Pt. Bhagwati Charan Shukla A @ Bairan Bazar,NA,21.23521145,81.6442123,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Shivpuri,NA,21.23532061,80.82474645,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Dhara,NA,21.23623154,80.8263148,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Bichhiya,NA,21.23636167,82.807535,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 58 Bramhanpara @ Mahant Para,NA,21.23753412,81.62520791,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Ghasidas Nagar 15,NA,21.2379,81.374312,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Chawni,NA,21.23848478,81.37465232,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Chhawani 17,NA,21.23848478,81.37465232,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Jamul,NA,21.23863167,81.37370167,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Jalki,NA,21.23870265,82.21133005,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Jarway,NA,21.23934856,81.4281625,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 32 Saheed Veer Narayan Singh @ Telibandha,NA,21.23987,81.66363167,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Kurud 14,NA,21.24001516,81.35538718,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 40 Babu Jagjeevan Ram @ Banstal,NA,21.24004333,81.66406333,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,PATAN,sub_cen,Kugda,NA,21.24006167,81.50719333,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 60 Thakur Pyarelal @ Mangal Bazar,NA,21.24070677,81.62106993,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Kurud,NA,21.24079,81.35158833,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Mohara,NA,21.24083334,80.90136491,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Dumarpali,NA,21.24106964,82.4343669,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 16 Saheed Chudamani Nayak A @ Dhobi Talab,NA,21.24221254,81.61951882,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 15 Swami Atmanand @ Oriya Basti,NA,21.24221933,81.62205548,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 16 Saheed Chudamani Nayak B @ Samta Colony,NA,21.24226908,81.62201728,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 38 Tatyapara A @ Handipara 1,NA,21.243135,81.628105,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 37 Pt. Jawahar Lal Nehru @ Jorapara,NA,21.24369,81.63143333,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Labour camp,NA,21.2437963,81.3863,Y,Physical,Urban,Public,NA
Chhattisgarh,Rajnandgaon,Rajnandgaon,sub_cen,Uparwah,NA,21.24417303,81.12274594,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Kholarghat,NA,21.24463651,80.71526322,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 68 Madhavrao Sapre B @ SHC Raipura,NA,21.24489383,81.57613507,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 28 Maharshi Valmiki A @ Awanti Vihar,NA,21.24494432,81.67045206,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 64 Vamanrao Lakhe A @ Kushalpur,NA,21.24501716,81.57624733,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Janjagiri,NA,21.24513155,81.4743189,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Godhi Raipur,NA,21.24547147,81.85837976,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 28 Maharshi Valmiki B @ SHC Labhandi,NA,21.245495,81.70253,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Seoni RPR,NA,21.24558072,81.85823795,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Kumhari2,NA,21.24607995,81.51468358,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Kumhari1,NA,21.24622,81.51471833,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Joba,NA,21.247385,82.09606,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Khairagarh,sub_cen,Bicharpur,NA,21.247577,81.00247388,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 20 Indira Gandhi @ Ganjpara,NA,21.24822608,81.63851935,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 36 Hawaldar Abdul Hameed @ Rajbandha Maidan,NA,21.24829561,81.63840672,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 13 Saheed Bhagat Singh A @ Tatibandh,NA,21.24933097,81.6310813,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 33 Lal Bahadur Shashtri @ Vinoba Bhave Nagar,NA,21.24941667,81.65313333,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 18 Sardar Patel A @ Hirapur Samu. Bhawan,NA,21.24999074,81.61967652,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 14 Pt. Ishwari Charan Shukla A @ Kukurbeda,NA,21.25109886,81.58830825,Y,Physical,Urban,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Soor,NA,21.25112138,81.64707008,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Turenga,NA,21.25143224,82.3593054,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Khairagarh,sub_cen,Mahrumkala,NA,21.25143802,81.04693,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,MAHASAMUND,sub_cen,Nartora,NA,21.25149414,82.35926171,Y,Physical,Rural,Public,NA
Chhattisgarh,Rajnandgaon,Dongargarh,sub_cen,Ghotiya,NA,21.25287412,80.85051436,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Bhedsar,NA,21.253015,81.22157333,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Borai,NA,21.25306167,81.221605,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 12 Saheed Manmohan Singh @ Motilal Bhawan Dhimarpara,NA,21.25342459,81.60274022,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 23 Rani Laxmi Bai A @ Trimurti Nagar,NA,21.25388333,81.65309167,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 34 Guru Govind Singh @ Mayur Club,NA,21.25398,81.65330167,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Thakurdiya khurd,NA,21.25402535,82.52231415,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 70 Sant Ravidas B @ SHC Sarona,NA,21.25419837,81.54891655,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 17 Ramsagar Para,NA,21.25432648,81.62390263,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,BASNA,sub_cen,Kharora,NA,21.25459137,82.90926089,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Kurud RAIPUR,NA,21.25524862,81.77218066,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 30 Kalimata,NA,21.255685,81.65776667,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 24 Pt. Ravi Shankar Shukla @ Yadav Para,NA,21.25592384,81.64244695,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 29 Netaji Subhash Chandra Bose A @ Shakti Nagar,NA,21.25653333,81.67106667,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Palaud,NA,21.25677919,81.84320492,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 35 Saheed Hemu Kalani @ Bhatapara,NA,21.25692833,81.63757,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Sagundhap,NA,21.25706459,82.66328278,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 29 Netaji Subhash Chandra Bose B @ Khamhardeeh,NA,21.25709,81.662695,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Mohgaon,NA,21.25717167,82.70322167,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Dharseeva,sub_cen,SHC Kurra RPR,NA,21.25755929,81.63616971,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Nandouri,NA,21.25796091,81.41301799,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Khursipar,NA,21.25855,82.77386667,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 25 Mahatma Gandhi A @ Mandi Gate,NA,21.25871103,81.65385491,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 11 Danveer Bhamashah @ Kundra Para Mangal Bazar,NA,21.25872413,81.62902435,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 31 Shankar Nagar @ Zone Office 3,NA,21.25882628,81.65443301,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Mudipar,NA,21.25974968,82.4759518,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,Urban,sub_cen,Rajiv Nagar 13,NA,21.2605864,81.663,Y,Physical,Urban,Public,NA
Chhattisgarh,Durg,DURG,sub_cen,Sirsa,NA,21.260595,81.30337217,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Dharseeva,sub_cen,SHC Tulsi RPR,NA,21.26121435,81.75468803,Y,Physical,Rural,Public,NA
Chhattisgarh,Durg,DHAMDHA,sub_cen,Panchdevari,NA,21.26153,81.52191833,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 09 Thakkar Bapa A @ Minimata Chowk Samu. Bhawan,NA,21.26234308,81.62579485,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 19 Sant Ramdas A @ Bharat Nagar,NA,21.26239264,81.6335154,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 10 Bal Gangadhar Tilak @ Prayas Hostal Samu. Bhawan,NA,21.26256471,81.62177695,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 21 Raman Mandir @ Choona Bhatti,NA,21.26359245,81.63154836,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Putka,NA,21.26391957,83.12486303,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 02 Ramkrishna Paramhans A Vikas Nagar Community Hall,NA,21.26403348,81.61598266,Y,Physical,Urban,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Sarkada,NA,21.26431967,82.51334454,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,Ward 08 Netaji Kanhaiyalal Banjari A @ Purana Zone Karyalaya,NA,21.26524067,81.63106733,Y,Physical,Urban,Public,NA
Chhattisgarh,Raipur,Arang,sub_cen,SHC Nara,NA,21.26532601,81.89366838,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,SARAIPALI,sub_cen,Banjibahal,NA,21.26540885,83.16446639,Y,Physical,Rural,Public,NA
Chhattisgarh,Mahasamund,PITHORA,sub_cen,Memra,NA,21.2677675,82.59848241,Y,Physical,Rural,Public,NA
Chhattisgarh,Raipur,Urban,sub_cen,USHC Kachna,NA,21.267825,81.71296167,Y,Physical,Urban,Public,NA
